SAMEA4497164_output_filtered.bam,SAMEA4497165_output_filtered.bam,SAMEA4497166_output_filtered.bam,SAMEA4497167_output_filtered.bam,gene_id
55.849795631879296,35.77908240923203,46.37843134407357,54.7810866116507,PVP01_0726650
14.943783261386935,9.762160789653365,15.959196111652902,14.751235683311409,PVP01_1012400
0,0,0,0,PVP01_0006630
44.46475385223561,50.23732984935818,36.20894010884477,48.60809785570198,PVP01_1133100
0,0,0,0,PVP01_0008640
1.7358901417386237,6.357946947967425,8.310376246423596,5.104643124299468,PVP01_1414300
4.843417086279554,2.5398141502974765,2.0604367532893337,5.24189785759349,PVP01_0804600
674.7945976096621,536.6230719066388,834.5182316391024,361.41530172820245,PVP01_0817600
319.15812209493555,231.2913503645276,183.98326582371558,200.5191299926208,PVP01_1207700
2.468099103688217,0.9248377446571462,3.040092264822606,1.7529462325048348,PVP01_1438200
0,0,0,0,PVP01_0200400
0,0,0,0,PVP01_0001340
0,0,0,0,PVP01_0009920
398.9447994260886,444.05300024816944,496.44338490072636,345.0162201638222,PVP01_1031900
736.3249021697562,800.2258137871866,845.0584501033102,473.255179222544,PVP01_0210600
15.550824425515604,14.86892412908148,13.251747400713773,12.040496164271458,PVP01_0902700
21.49822694832317,14.559216326353141,14.021895187670744,17.328461696565604,PVP01_1101700
121.7411867149887,114.99244850636246,126.39629356401502,169.67353675670313,PVP01_1459800
0,0,0,0,PVP01_0004950
222.1677903254438,125.27428992917852,71.36246802554636,105.00162775601778,PVP01_0913100
0,0,0,0,PVP01_0003260
46.65004190385768,32.32916600454839,38.14864776258552,49.67627517461816,PVP01_1468300
0,0,0,0,PVP01_0006420
587.1333741565323,466.3966325980512,511.48474935072403,488.5037477185535,PVP01_0601100
251.98058793504165,162.21911679981181,276.07196008335524,142.2895131225963,PVP01_1218000
65.1671139709787,80.97940827410375,155.21368850592066,141.16900239358338,PVP01_1455800
180.10968149231974,233.6055048974176,169.82389123963418,217.2380001744853,PVP01_1329100
4.5730989487942955,2.6608946642583224,3.3910647718880464,4.6131075976988845,PVP01_1402600
33.400946003702096,34.20039563226901,39.099398164289745,38.71035537029099,PVP01_0622000
13.498886688481988,21.196506122190605,22.64346587738721,22.252396167720857,PVP01_1120600
137.41559587585164,102.75998058688818,100.39761998852535,128.24112949765683,PVP01_1232800
333.9415712987773,268.84649663925086,277.2168103721931,249.414844626054,PVP01_1438800
0.09593803352174388,0.41085228901870946,0.36360648587458827,0.09085222127131574,PVP01_1325100
17.363175221330685,16.650577718333704,23.012150640885462,12.609454364443426,PVP01_1202000
291.7449769925668,192.5771342205725,266.5333435514621,289.9062931921861,PVP01_0829000
0.4602976589258345,0.4928033748908625,1.3956276406719517,0.08717932445409247,PVP01_0302300
0,0,0,0,PVP01_0004720
0,0,0,0,PVP01_0009910
103.39011588808934,102.14296678832062,109.7955890264255,103.72564967300023,PVP01_1210200
11.36935217546811,3.7453056491705543,8.654829743889255,6.165515557225539,PVP01_0532400
0,0,0,0,PVP01_0007160
73.89456277023852,55.05353172474636,76.27791023308086,77.61347043020311,PVP01_1428100
12.787046456516702,10.95204292520289,26.002308807097542,14.251581448227567,PVP01_0903600
23.233347899914786,14.748337322074512,29.22169671402675,13.04526460319271,PVP01_0621000
2.7974514012995915,4.920364292411979,7.478464358275732,17.7871802479729,PVP01_0836000
1.837919484827723,1.749076749866452,4.547080601484964,2.5140393006279154,PVP01_1138500
56.20193194798565,56.892310812587034,40.365339872369354,40.002233025760326,PVP01_1016200
5.182396697653506,3.6277816073303555,7.082219641260818,3.0201048881074213,PVP01_0217400
6.292662835085292,9.846448608414299,13.91207997658794,13.293331830562064,PVP01_0530000
339.37628367561024,348.48366653873296,193.522559674329,320.5862165012649,PVP01_0529100
345.6299879910613,297.5627331988846,355.6160294015486,340.58677798260675,PVP01_1404700
47.33124604224926,35.20386104237634,36.50910495774684,51.66388609181632,PVP01_0504600
0,0,0,0,PVP01_0009790
8.74824299163807,3.72729937201108,10.826436904857562,2.3669960370272385,PVP01_1259900
37.39243355310896,21.720056986537873,24.800622871909418,33.63969685658157,PVP01_0933300
12.796274918138197,11.630159647424355,15.002997137223478,8.1076771742306,PVP01_0111400
4.731192638334875,2.1981509116988422,10.911018443176763,1.1834980185136192,PVP01_1471400
126.69548988027509,187.90853720084112,132.6178784285083,132.45408046135728,PVP01_1216000
5.336332181445267,4.2848835816781765,3.4550654621296086,7.243272008033243,PVP01_1447500
36.81001408178576,35.07348869670681,48.7774982624334,15.767365739353705,PVP01_0421400
0,0,0,0,PVP01_0736600
249.81932113307067,172.0573703093957,369.114850747253,143.4236883351106,PVP01_0319800
0,0,0,0,PVP01_0010900
6.683162165785063,8.733454988924985,15.55143163506693,9.865604236227533,PVP01_0936700
22.87463999580853,26.129521370799328,29.47274221844279,19.668028926226327,PVP01_1466200
23.348974909541422,17.067500259829256,13.96052427270388,10.903115072302917,PVP01_0202600
5.61349051955134,3.87736068706329,11.238113589489947,7.459424012948555,PVP01_1240200
1.336756840494425,1.2267061224340265,3.075984298621022,0.6329467250911444,PVP01_0527600
30.07792686690635,29.77165767988788,48.03595026398989,34.0368306085735,PVP01_1245800
219.23431378770974,191.6771255537371,238.14670721898227,242.2284918035303,PVP01_1115500
108.80671854742666,57.64889695377138,50.05197111576962,72.97110639863972,PVP01_1003800
202.20224658386962,226.91798576803458,254.57013077159453,169.32813364310854,PVP01_0711400
66.43488780019474,35.958370292265926,37.33123883625938,22.281715643444482,PVP01_0421500
59.19741567309747,56.41552118693159,51.2872422591742,62.03651714431927,PVP01_0503300
91.99510971395316,95.37371660201526,73.3685115585752,75.9243437333705,PVP01_1460700
289.84349126161885,331.55866707357285,272.93298449482086,303.1926483392138,PVP01_0514400
96.25923318514951,100.8038083384225,71.87237664932948,82.92459006964721,PVP01_1264900
0.7711824036444331,1.1352583816774962,1.9180822970916283,0.7303009224237395,PVP01_0410600
1.2761787359402967,1.171115210541246,4.750364946688588,3.970873368979229,PVP01_1029700
324.37144993200707,368.95889673783995,227.4236005161547,347.4993340857382,PVP01_0835100
757.2251931537642,663.6262251782632,1534.2012064992377,1547.0471984744684,PVP01_1029000
7.209361165043257,3.9068841008493727,11.975149006396192,4.045737853427087,PVP01_0513900
923.9747424539306,1691.445461203872,847.1267609840443,1272.7536153266258,PVP01_1218600
0,0,0,0,PVP01_0004190
9.298446953376313,6.501285277805492,11.956850545916051,9.164932094850748,PVP01_1335900
316.87345455426225,321.526012952045,345.9647131626464,461.6365868875222,PVP01_1450900
23.049557889298338,31.07510894059813,26.894984782325757,26.172990662301185,PVP01_1252600
0,0.1910022836605826,0.7606712182320934,0,PVP01_0400800
63.97336308080462,51.11275510141777,64.77661052390154,64.92224980220597,PVP01_1337600
0,0,0,0,PVP01_0010300
0,0,0,0,PVP01_0010830
11.774638650766223,8.666728621098937,9.93626778815672,11.586012614168387,PVP01_0116400
77.64740598076965,103.02532644919869,365.52034703609866,85.92107957726998,PVP01_1028600
0,0,0,0,PVP01_0000790
16.779954374614245,25.362263087468705,9.012304401190447,16.485253758890078,PVP01_1133300
119.44581889024707,74.4947530845926,68.01402050409875,77.04066630088656,PVP01_0911700
1515.1333737366474,1508.0284357444946,2238.4762362329616,1395.1158941016972,PVP01_1440800
800.9112619895583,672.7559499721004,528.2812661380045,611.396512489696,PVP01_0829700
1.9956621807696295,2.340078765840028,3.7817937574153047,3.2397759030986992,PVP01_1309500
0,0,0,0,PVP01_0004410
16.51026623397453,13.610676411794225,23.986753448005786,22.931382361194117,PVP01_0806700
229.3110877236722,215.21790598983728,330.89892448773,200.99393154526706,PVP01_0704900
46.29484183083923,49.67235143001702,67.13762320359982,45.85084857463316,PVP01_0505600
20.881293702489785,31.585410974671674,23.233877294234013,34.55975234198341,PVP01_1235100
136.47314758915232,145.02555908886305,137.81503765649913,132.94083441074517,PVP01_0106000
9.796454903870151,7.378375852978989,6.421970050542427,6.2027328227094145,PVP01_1262700
11.290128652999346,5.814204506882885,8.192340448025174,20.97723460709752,PVP01_0919000
64.03961633528978,21.0960073300219,32.20588794580206,29.739269450638147,PVP01_1406800
9.351898865556212,19.212829712341936,17.003457646778262,18.90905854321655,PVP01_1017000
0,0,0,0,PVP01_0003100
6.208335708351533,6.380891105994278,9.294223194235682,8.113327686000773,PVP01_1001000
195.3135980338886,125.86555668663325,189.70163615744298,101.1652821401538,PVP01_1241500
7.462286449115032,30.465730288842423,8.673198732312725,20.446318611682937,PVP01_0419400
61.4007442728112,65.1942654795612,171.09122792761306,50.14775588753719,PVP01_0402200
14.593717795689699,4.53104994195301,18.11415406867001,8.01564869750941,PVP01_1260100
2.4649252999996616,2.932217357709171,5.536060020940781,6.051775041718657,PVP01_1129100
0,0,0,0,PVP01_0001460
54.075410297106565,65.16588627891235,35.02407994105943,88.56400385418797,PVP01_0835900
234.92096202039139,168.01537651541724,182.6947815359599,161.75333076818845,PVP01_0410300
16.184488950047445,15.446157091062013,21.293548102097013,19.092472467686374,PVP01_1406600
12.964956924850233,11.736381370501265,18.17683113098302,14.373852915057984,PVP01_0831400
1000.6791145577298,915.2176854113603,806.1929957839525,763.1479044576258,PVP01_1232400
8.383351141995789,20.942539817373902,23.185715705662574,23.67376923212349,PVP01_0914100
0,0,0,0,PVP01_0008680
20.883005551815888,24.24712702767241,5.202142509523354,12.719753799533862,PVP01_0309100
1.6934992446728783,1.692219484143478,1.7115695387473606,2.2452142016329466,PVP01_0512900
738.0879474521872,780.9668939963847,747.9774176091846,608.8390183794967,PVP01_1436000
3.580681998073324,4.397302575007837,4.190993081952389,4.188715500079616,PVP01_0209300
712.011819180373,797.9382910448629,756.9912682433325,840.356551924699,PVP01_0826500
0,0,0,0,PVP01_0004620
195.05586786385737,372.1653104794523,262.6519080124465,337.84602713377933,PVP01_1318400
2.955674600090297,2.9007010078780113,7.584719987235991,1.3994950329712066,PVP01_1470300
40.55282393888517,59.87605490685002,36.70346713983808,66.71815337725322,PVP01_1302000
47.900816252067884,28.252800490297464,69.5605583078099,60.28463837190823,PVP01_1004900
423.3341213386521,481.43337540074083,629.2385581288979,510.3983249370942,PVP01_0941400
47.26683548821876,35.83126244993588,28.783703705827318,43.59092677356135,PVP01_1250900
87.32602302397436,94.49909253616151,59.440458199775456,133.9464778798983,PVP01_1005700
3.5383952350772945,5.023579183352092,3.862826456214516,4.516322402981226,PVP01_0833600
14.576511687001751,10.961279150088663,10.194051571629902,12.653474141865235,PVP01_1026600
0.2004818042696907,1.1805178520433768,0.8548074404219453,0.5695619320231655,PVP01_1131700
298.38605640994444,159.78068583017185,176.8043098227521,196.68872052533314,PVP01_1403600
9.443665584534724,7.1785024942435625,56.550766477603034,15.024312873525005,PVP01_0303000
0,0,0,0,PVP01_0005690
0,0.13171564209621217,0,0.23301140542164162,PVP01_1021900
0,0,0,0,PVP01_0009930
230.7201593287068,179.58645529253795,313.6905136649967,227.4238628875714,PVP01_0941700
646.102472299407,672.4490399319676,599.6113673679024,796.2299374704912,PVP01_1028700
58.66778116619208,102.77442068931795,82.70563884366852,74.48248845887959,PVP01_0816000
79.86276650084916,35.48905474884782,36.0161285502065,38.2993656601735,PVP01_1000800
0,0,0,0,PVP01_0008850
0,0,0,0,PVP01_0009230
105.17787827475853,85.43804603104152,98.38202800679953,128.21772844172804,PVP01_1454500
10.792722368676065,11.096365104657545,16.31313144167435,15.087529844451831,PVP01_0712500
58.96598000442818,42.35825585255777,108.22651064529327,24.31746688496069,PVP01_1439800
0,0,0,0,PVP01_0007900
19.605884168492814,1.4271114024451077,3.8942539096913453,8.993993619623975,PVP01_0420700
1202.5707739485476,1278.4724397339226,754.5475144252706,862.3525223344103,PVP01_0714700
69.46642270266828,60.61371428497543,45.298924480730356,39.14695711488087,PVP01_0900800
87.42355272224971,84.90537240525323,127.95667194217322,88.60215682489982,PVP01_1134900
21.112880139461367,8.209357943808566,3.5829004639443767,14.323813392290157,PVP01_0609400
158.207925691475,230.7444936576628,179.45478082159852,183.4666353648034,PVP01_0819100
52.555978189285796,54.89190230628163,40.51472568032245,56.081450159677296,PVP01_1427500
64.8847404181902,57.84951000865638,74.27779980160649,64.69561671531879,PVP01_1226800
383.114831435724,635.6141693800074,386.66627934929545,549.0102389759962,PVP01_0109100
120.31831091520898,116.4774675760013,77.95812652178493,114.05740833393673,PVP01_0303700
247.72538446768968,203.5937300754722,169.6295456372843,209.2084903186607,PVP01_0614100
102.67660644343532,104.49250306410441,87.12334552502554,105.14252371182594,PVP01_1256200
107.87773170656422,78.53304997754304,149.8466821465327,112.43971033404269,PVP01_0618000
0.17973201216731766,0.3848489795871456,0.4257417714354357,0.8510208068452363,PVP01_1106200
72.8652054449052,90.89191756262784,51.4415957265152,85.52324319348138,PVP01_1327800
5.069738616560316,0.89112444756127,14.052307838420923,0.6449083694256031,PVP01_0836400
17.532675626098698,30.9936695528489,16.998603214637,26.642413887813348,PVP01_0419300
20.455940028873528,22.99554188833955,16.35362539620798,34.26341388102353,PVP01_0208400
0,0,0,0,PVP01_0949600
5.6852646244446605,10.260524426496183,15.467834590389748,15.382516064510796,PVP01_1207900
0,0,0,0,PVP01_0005580
223.8025282769061,206.3407855713474,143.92635113393914,229.567205585253,PVP01_0729700
73.86843206409604,56.04695499205387,82.96525009293937,67.45569346435974,PVP01_1408800
68.23544046832158,63.05977329197384,55.80823858011579,73.24797207558323,PVP01_1140800
315.0513080238611,356.9510365262612,372.1277553737617,442.88186564234655,PVP01_1427300
4.984695273619118,5.983582804963971,3.79272510000036,7.79589379547269,PVP01_1310400
80.46003078023585,75.57442031114411,85.3051454326517,80.4435063148588,PVP01_1231900
4.12615542462748,8.651015826396089,9.448071095211347,8.628890314877076,PVP01_1221300
230.7059978050381,191.2872513893204,233.9952082896363,187.00254232860823,PVP01_1468000
34.51967169013321,49.36848460288742,21.845687220440645,57.5729653549592,PVP01_1445100
0,0.31957059743541,0,0.18844533282657083,PVP01_0831800
436.02682093875933,338.33415703132164,507.93058019785644,321.8224762222823,PVP01_1009700
354.340141596223,444.5553339214569,397.6487311737139,401.161798267832,PVP01_1439300
0.4732942987072698,0.44337809523269067,1.0090079983019824,0.39217875515451295,PVP01_1329900
8.069807820857974,8.410316531717312,6.428196912259179,7.574387318487163,PVP01_0909000
0,0,0,0,PVP01_0003970
4.315496287378563,2.7721511419963223,4.906737345735505,13.349970497274006,PVP01_1125500
0,0,0,0,PVP01_0011150
43.89548355859768,24.89691231013227,44.75102439070978,35.764292409673686,PVP01_0705100
5.250608626283775,4.908828911504789,4.694689992099502,2.5211491402790127,PVP01_0608000
49.921791825009976,57.13901530807636,42.69719992814667,45.64262209803822,PVP01_1134500
114.02014833080545,148.23043893872574,133.24697052620053,150.66078290762553,PVP01_0209600
68.35864788119636,76.435885713354,59.59305454760066,50.24712800303898,PVP01_1337000
0,0,0,0,PVP01_0008730
11.538841623522199,7.1228551880866355,8.470684430189484,1.6735276521174494,PVP01_0512200
296.4237769492428,438.72055337248923,521.9683245047788,425.76475524881346,PVP01_0901800
0,0,0,0,PVP01_0220300
20.07099236093411,31.10160818074891,31.40362603030313,27.760224231693627,PVP01_1312600
210.36686066225755,255.89250067715292,164.50960814420625,298.99944189975656,PVP01_1145300
60.30243661863831,39.484296711456835,50.196427071489836,46.13625827348504,PVP01_1106400
408.47499347268575,597.1846307536762,461.6720007114435,446.71375175168004,PVP01_1320500
77.96790593306042,73.11114210674832,55.469396189838704,108.09705827125498,PVP01_0913200
64.8234587606806,67.77589902112223,75.3731090052332,52.7612561381996,PVP01_1442400
221.34803313098908,139.20374424404272,160.80328154382386,126.54609210505625,PVP01_0413700
0,0,0,0,PVP01_0004640
34.36268874877098,20.854223331802476,43.289058071922774,40.32396680344741,PVP01_1214800
1.5054891414181348,0.9402196614082006,0.3566140534539231,2.8513620214382174,PVP01_0408800
463.8758845785313,428.2045138792911,289.61329540028487,412.46033651435926,PVP01_1266600
46.04789453884268,44.52880316429238,60.75435509775903,52.51575207484433,PVP01_0812000
454.32973500618175,276.0324862105204,230.68921125150564,259.5987870724862,PVP01_1201600
9.488211176914607,14.76333531834997,14.02457658017221,11.261485188444057,PVP01_1460900
389.7832604448106,385.32717165919723,381.7112696558447,477.6182551556274,PVP01_1266400
315.9749668731029,234.28155778954252,439.5711230384982,408.23634114584974,PVP01_1258800
10.89562916815694,12.263275094332753,27.79443328655924,9.656623713229179,PVP01_MIT02700
38.15843890247025,11.843420181028,8.950486328912884,8.827916660091288,PVP01_0734400
0,0,0,0,PVP01_0008370
34.26310696609117,17.667600576794122,28.754194714067307,32.181899106968245,PVP01_0722600
317.16520662038613,169.2993946456888,228.2208282726531,141.2201890857637,PVP01_0201100
133.64336381918432,103.21041976243687,127.57165452215709,128.56386259200576,PVP01_1014800
0,0,0,0,PVP01_0008230
0,0,0,0,PVP01_0008700
9.878544704335008,13.488431732955876,14.786016772270255,16.269337275347365,PVP01_0726000
2.0434734838795214,2.366375735835646,1.0273705027631335,2.922465439733699,PVP01_0505800
0,0,0,0,PVP01_0001060
0,0,0,0,PVP01_0003040
0,0,0,0,PVP01_0006510
0.22728822254303915,0.8516867366051685,0.5383909595459416,0.43047869815184636,PVP01_0405600
752.2439333944454,627.3806497616696,1254.7136617581482,274.98383055628864,PVP01_0612100
0,0,0,0,PVP01_0737500
0,0,0,0,PVP01_0119000
1.4388013919326892,1.0873468013720964,1.603846280610912,0.8014873377231082,PVP01_0711200
441.53683557796103,748.1594821778291,438.12262247257826,606.9709784802317,PVP01_1320400
2.5069149056156577,0.19171074910442748,8.737749777580472,7.2068457125680965,PVP01_0615500
1.8611750892225378,0.7663881666452204,2.0347729503124206,2.1014560647323677,PVP01_0916700
41.7808323099184,35.64834571971293,50.39192880408642,38.702084862413614,PVP01_0108800
485.00210504371285,648.598813597536,493.76484969537955,586.6758280115932,PVP01_1317300
17.325131454412787,15.860408423481271,15.701899779401172,16.010404341596168,PVP01_0707800
0,0.2362212886588375,0,0,PVP01_1302500
0,0,0,0,PVP01_0000460
0,0,0,0,PVP01_0421900
39.99136275644774,33.72679476956467,39.345611323617426,25.764150084388007,PVP01_1223400
0,0,0,0,PVP01_0006100
13.575305655525156,9.457041036330118,15.24135861841875,16.553862665293728,PVP01_1427700
0.5604800905743984,0.9000908700212517,0.8850947353526162,1.5923047201762182,PVP01_1220300
328.07503325520526,336.06517027479003,355.72186036078017,341.18931489552034,PVP01_1112200
11.13927024973469,16.715059586886902,21.773845079636775,15.864672981561926,PVP01_0106400
0,0,0,0,PVP01_0000340
759.0912406189674,973.4828948076,652.621198901731,920.4133707510916,PVP01_1422100
0,0,0,0,PVP01_0011060
2.950201128608648,2.4406908480428116,4.828290125208005,3.809736478643841,PVP01_1245200
325.960064456076,373.6280816280987,474.86861028520076,226.05966454603515,PVP01_0210500
0,0,0,0,PVP01_1403500
5.882835456894625,8.660127913847527,11.148014238665215,8.87874609645861,PVP01_1001100
0,0.06483343948639445,0.11475588540648068,0.05734676084260673,PVP01_1336900
6.982068786714682,16.765659544406866,33.833733761244446,22.95287514819306,PVP01_MIT02300
97.37134273273973,84.56763251704166,105.59603867347177,111.30796656925476,PVP01_0311800
19.41973329320353,14.784806090647052,17.855072008093085,26.427492617052625,PVP01_1420400
0.7533038994137107,2.0738607295005926,5.098271948620509,2.0382005235722733,PVP01_0415300
0,0,0,0,PVP01_0010120
0,0,0,0,PVP01_API04300
167.8011882001987,161.18084158730386,174.15095897388034,124.83461497523248,PVP01_1028100
114.4710830925801,63.76014879166552,86.2900115229084,105.10879944136151,PVP01_0420300
117.33754488784399,100.81114372350743,93.22356506050926,118.29507834049897,PVP01_1265900
0,0,0,0,PVP01_API01500
118.77316089214413,100.6393599528954,97.65866050761521,163.234524503408,PVP01_0919600
0,0,0,0,PVP01_0947000
72.46463149515583,60.35359832896098,115.26523794438971,125.98487046986989,PVP01_1012200
311.5898598986586,381.37514265922624,263.13078178943175,326.898583302799,PVP01_0204600
67.16483733795374,117.04400813388223,116.312360352208,93.93870769258785,PVP01_1118100
28.1950319277465,10.517340863659173,17.527869737944943,15.222837092255515,PVP01_1100900
336.66170773835535,232.61835612925296,222.53551120445164,250.6405578055158,PVP01_0803200
0,0,0,0,PVP01_0121800
71.0430220142186,6.115935859983759,1.1809387931933701,0.6885065925259953,PVP01_0600700
59.89198237132421,94.38760712025658,47.819302982589946,93.09829007496774,PVP01_1135500
4.169292504066768,4.307101496546138,3.395974394285057,3.9482723505945265,PVP01_1410900
0,0,0,0,PVP01_1347000
111.40619646494197,104.06011307981954,116.32895980423483,125.14715198684827,PVP01_1463100
32.28390625550096,32.522019200782914,47.3679526065167,33.023449385987234,PVP01_0101100
0.15152548169535945,0.08111302253382559,0.07178546127279223,7.748616566733236,PVP01_0942100
0,0,0,0,PVP01_1036100
0,0,0,0,PVP01_0943600
39.007218569749604,24.088348795273234,54.68612075903484,48.63493376992137,PVP01_1103300
0,0,0,0,PVP01_0119900
0,0,0,0,PVP01_1148900
2.308016819194017,2.0591720302212613,9.203010534313435,3.0052901305636675,PVP01_0511800
114.2742262636048,84.24120279102276,102.9991046611706,98.93087004221569,PVP01_1269200
105.05630531058519,71.05414918445318,96.31347516049871,144.07486289951981,PVP01_0100100
7.915929125261082,9.549231955390976,13.627433658360262,12.300257730124917,PVP01_0214000
0,0,0,0,PVP01_0001440
0,0,0,0,PVP01_0005670
0,0,0,0,PVP01_0003900
0,0,0,0,PVP01_0005570
57.77057670782294,53.0302684259051,55.81111362621432,36.472050589064764,PVP01_1465000
0.9481195863659956,0.7762336338507365,1.6910053945664771,0.6337824086468496,PVP01_1257100
2.2915831551333,8.904977777669231,3.45796927688115,2.0897288701421908,PVP01_1400900
914.2569735142345,588.7509233793662,596.000711234639,590.8109154950345,PVP01_0606600
0,0,0,0,PVP01_0007130
243.6129169534016,384.7453664003337,445.5027395034466,428.3449573408026,PVP01_1002400
0,0,0,0,PVP01_0002330
0,0,0,0,PVP01_0007080
175.9317067690988,130.93844163832395,217.510586696275,242.06522952214019,PVP01_1142300
0,0,0,0,PVP01_0739100
31.363236123196927,55.99552652992969,37.89101765775378,59.826762721220106,PVP01_1130900
0,0.09635573817776595,0.0852753466126458,0.0852290039965065,PVP01_1262300
230.86205286648178,268.82802619875486,259.9574225462803,273.74391581038344,PVP01_0834900
0.9793823971377025,0.9678879767519409,1.1421147546322898,0.9988073164983851,PVP01_1424500
20.711639279234443,14.782848356789714,29.67880164497004,18.402964345991435,PVP01_1118500
0,0,0,0,PVP01_0003930
2.993198664986631,4.806862609077177,2.633490022140397,5.061651654531232,PVP01_0721700
0,0,0,0,PVP01_0010100
843.3494637302636,867.1203196946656,655.2568096948416,639.1742805493343,PVP01_0614800
7.614513953965539,6.41989103191814,6.854039609916726,7.661536293802676,PVP01_1254100
0,0,0,0,PVP01_0006870
199.70228926043993,226.8648636657035,152.1804508311913,258.86371754583035,PVP01_0823200
98.03343100480001,78.2508602215467,49.74615847224094,84.27494683353837,PVP01_0828400
6.893947801048389,9.84105444755401,18.899367888987122,10.445583642892482,PVP01_1322900
0,0,0,0,PVP01_0007240
0.2430000929604439,0.08672016435998935,0.3069912478055249,0.1534122071937117,PVP01_1406000
35.93748273062644,30.56652674968226,6.242663215300934,74.2095070902088,PVP01_1238500
0,0,0,0,PVP01_0003540
4.652881402318911,7.31970041899265,11.966257981436048,3.2372269055352856,PVP01_0703600
44.34702744051678,21.865221134762827,21.93095010007962,31.404999336443588,PVP01_1209100
0.23556938094408678,0.16813668821910754,0.8184103044132324,0.7436050381217647,PVP01_0930700
1.1359063168974475,4.560460408107675,1.0090079983019824,1.1429209435931522,PVP01_1408400
281.9630026026686,147.44266307255526,182.7327253065218,232.427343938315,PVP01_1307200
0,0,0,0,PVP01_0009110
511.46319376430773,627.2676278176776,509.35013075573914,757.3929617979414,PVP01_1220200
213.6527174534194,200.78344899320118,169.14710530150205,165.54818703029056,PVP01_1438700
553.1028963830827,712.702708128569,529.2162652776283,638.2684249989626,PVP01_0604200
0.7173256830333062,0.4799890226463007,0.4247928670414487,0.08491240294154175,PVP01_1201100
94.07682087758496,66.250327568308,99.36563474411557,103.36517092018255,PVP01_0700800
0,0,0,0,PVP01_0006580
0,0,0,0,PVP01_0219800
0,0,0,0,PVP01_0007210
45.037765880070346,58.37998790229847,46.55284396175068,33.13325171866038,PVP01_0208900
1.336545361797938,0.8585584378497284,3.7358251099922053,2.9743789783431978,PVP01_0915200
0,0,0,0,PVP01_0007450
0,0,0,0,PVP01_0003240
234.56813881452814,172.4954513463386,143.3988135991709,186.09277204271325,PVP01_1003000
